22799	25365
54949	11954
14506	25864
22896	4556
2605	41961
220130	13145
3744	4749
48044	80645
111375	17779
133092	3335
8952	39242
93424	16717
128912	12231
59122	18014
41376	14950
107530	66081
112676	7796
96231	32770
76627	26051
148605	609
45720	8953
29211	98639
43905	68935
92202	16020
241131	12118
43293	41930
97363	11100
122003	12121
53523	24154
204208	13589
45808	127849
76791	86269
45063	13093
27483	9870
15992	4843
287	16910
43854	23220
31106	27585
45210	45067
68496	26289
51957	64674
73646	20885
34625	4556
27538	23438
7487	75007
25321	5608
43577	13115
48678	12055
29745	12753
22562	7203
28946	9684
132572	41065
80104	8990
50503	19336
18345	42705
228205	16962
24772	502393
45533	16828
38701	12458
4919	5637
193339	890
25321	11987
71372	9821
17516	7095
45720	108408
51957	435580
55098	52878
29031	6635
107013	3250
25321	16055
38456	7999
25853	9720
49029	139117
206797	39530
77887	36438
22896	102157
2228	14218
25627	14833
1834	1543
40332	53814
139307	16141
23264	189579
29466	124204
38133	321023
48071	16148
93634	4918
836	837
1562	21324
26442	37990
14543	15692
255138	95645
238517	12580
40407	19879
59931	11954
29177	476
188400	1152
166876	15597
48071	3421
31945	5760
122031	58432
143004	28999
48133	114619
34625	28322
9527	2541
18345	42705
29545	1395
20423	349
25627	1201
51914	1465
14703	6023
139307	24496
87196	148402
196806	13015
51957	435580
48217	417
61060	27817
38261	39120
61060	24233
227342	890
11693	74923
25321	21324
145340	17472
58953	25
24973	85776
54405	41096
39371	14828
204208	13589
17238	9209
167708	15313
6998	50314
30477	131255
44739	360
32824	10786
1731	807
210809	5054
44226	24496
32939	11989
28102	76901
25110	3184
63761	17675
129977	16020
40536	13924
130314	16625
99922	78624
10525	59566
172909	7796
41557	98472
260743	14196
51957	435580
151351	16855
78151	52618
79988	45831
59283	43164
86519	1107
15602	985
110734	602
8109	264922
2228	9374
141794	12508
146467	11930
17723	148
214716	5235
217270	16505
39836	33260
20423	144246
20949	630
20714	4156
240799	72073
59796	38209
29211	885
22683	28929
33450	482
68691	85008
133970	17282
48083	26191
29211	21157
239013	22366
38456	7999
43677	1639
50631	70970
105100	1639
8330	2302016
2209	111069
107530	13923
55316	42775
4646	985
9409	10289
70618	85008
29320	9611
6998	10324
14703	170835
82146	12793
82113	46
91991	3184
29193	11134
80552	29816
181505	15647
89641	151381
11571	21387
38058	32593
121056	449
13283	31973
13999	12927
17516	12028
238527	5035
5067	602
68295	68935
7366	14254
41778	26577
241131	12118
31807	24677
13850	5918
24436	8135
169728	9307
59931	11954
201683	82254
158446	59059
38456	7999
20018	1233
40407	23773
2033	14327
18840	7920
87167	26339
163156	12617
201683	27315
45534	4640
29466	129011
63433	9945
229361	58085
61060	24233
173878	68935
15088	7557
50503	19336
71476	6960
7076	3347
29415	874
21380	14990
29605	9035
118746	1050
56620	17955
58900	53890
85787	24493
173878	4429
21380	1554
50913	6790
17238	362400
21389	22860
53706	9892
143431	35260
96231	7507
34460	16506
194630	4626
28925	183415
59796	12496
6088	41961
94014	7920
22056	11882
94014	1063
70380	16141
146485	14749
28946	13621
38133	81816
4463	41141
50503	19432
31106	26797
92584	155079
29320	7913
200185	6418
76791	4156
81157	38021
206777	37855
125639	76770
21501	12833
104310	8026
2228	71745
91070	35085
13259	7792
4646	16863
133970	1376
53759	28279
53938	654
96032	44146
25152	37276
242978	77986
106855	25808
105313	178998
170	7095
87557	6251
247092	386324
47542	17138
20640	356
84851	31133
174167	105839
1731	23049
14543	15692
60211	3298
9962	22351
27538	15351
48639	9497
836	22463
39836	15743
68295	76770
34710	4472
20537	11635
173861	10197
213346	77
86519	17885
39408	11764
54847	11362
69475	71417
21380	47540
71010	123456
226595	10765
38456	15260
49161	3231
50134	10690
43577	1376
43734	9250
96231	11252
43577	11134
46026	189
58856	71745
57014	45896
51957	435580
12176	15302
44889	11846
61060	1142
129680	3423
157966	13233
14287	18009
265643	801
21380	16847
41751	78902
74287	27817
88785	999
49522	20248
98568	15904
24915	112711
39836	14903
130314	160209
238676	7723
13530	7664
173878	12055
59612	25351
38133	81816
62603	12347
14543	17955
205455	105839
77298	1948043
14141	24364
1158	6960
36865	130406
11571	22900
69036	10835
101206	1222
32939	337
32939	845
62603	11362
42937	4649
87557	419
126257	16625
67859	43192
9320	42095
173861	41560
35288	127849
61546	5377
47211	15463
34323	8164
57310	4561
145611	12231
21501	9772
2228	71745
145611	7796
54405	41096
86517	75007
12176	144620
222600	22934
43127	10824
48678	1092
13501	13467
2772	4843
20964	29079
33583	32873
2501	4156
38261	29538
17730	1155
31106	788
53783	12991
258663	1119
36202	7723
22531	21967
184931	2622
25041	13394
149253	13101
17734	31328
27483	9870
169728	9307
27483	9817
159682	12118
63353	13101
6998	17879
14543	21817
82732	9263
51445	29871
201445	30444
27184	13145
29832	32629
21881	1086
2033	56898
36242	184106
24274	1186
73976	12991
104310	4472
22938	51231
27075	1410
20401	4889
51537	15692
265965	6305
40771	5918
44889	11259
12991	38064
47769	114
49702	18227
32208	200
66858	23773
59638	164722
8952	25753
86519	3184
60211	7633
173684	132842
11571	733
171559	19782
28733	11872
1834	20356
196173	51304
60601	29884
55222	212
44739	578
10244	9137
48655	13984
179607	472
67881	38624
24973	85776
236265	13424
91102	4879
70881	10904
2209	111069
47572	41537
26958	49111
22102	4853
51939	30941
6035	10489
66456	81616
144266	16466
50343	9108
108636	422
53219	49624
61683	108420
146757	49111
169728	29422
185251	10800
28310	38428
25299	51152
17238	9209
49807	3298
104310	114619
2637	44155
158275	1008
39302	13391
241131	12118
46494	104512
148837	396
18151	523
62736	3441
97363	26247
107580	5622
34872	26629
35270	35085
209553	12222
35730	1944209
71985	139046
93317	144773
85270	86250
14765	21795
89570	1639
45830	7875
14543	57328
239948	1002
181505	13630
69614	16195
8959	35263
69093	1492
2637	7680
117498	1101
101206	1222
66148	753
87557	9684
73518	10966
31898	29309
25571	8510
17982	136905
8013	19837
50913	7796
45063	6375
31064	4340
237695	9743
50713	75007
191295	11485
242207	25
32257	9932
19030	480
11466	11930
287	7206
13283	25365
54718	948
212835	64674
50343	9264
24987	18071
230811	51304
247092	12222
24317	12307
253922	28990
139525	20001
133633	3231
110689	7999
1834	7751
29312	37273
7378	204
253922	23468
36865	35812
65308	28990
9769	4556
39836	15743
173878	16211
43127	13337
47572	16672
31064	22351
13450	11902
97287	17626
93634	4918
29312	23119
233025	1055357
70618	50168
107530	7794
51957	435580
89570	19182
197936	9262
48224	12159
7860	46034
17238	82634
21452	20497
45720	13661
28446	20930
17238	9209
235647	1049
64526	24990
49255	239
213351	183876
201672	581
135690	23258
86698	449
27075	15692
6360	15606
19732	17415
9264	200
173861	54044
24915	36462
43577	194112
48224	7594
25336	4853
39301	7206
71211	35833
2228	20356
73076	8434
86698	449
12194	39242
20423	6518
2033	35085
2358	10256
11571	733
20018	1241
670	24411
68370	82441
21652	4615
33560	16126
25336	6856
111375	4461
241131	156910
56139	157160
55222	57281
50343	9264
201445	30444
256415	33047
54405	41096
24230	16059
67801	13227
11466	751
76791	3432
58856	71745
27483	7633
20964	772
44792	160273
48083	133203
57576	2585
24672	31475
58220	14532
26202	11954
174905	6855
75708	337
228205	1345
11571	33905
56620	35263
250753	21291
158442	47056
52563	22818
48637	7203
98568	17698
63386	726679
140534	41522
209734	57328
201683	17085
28102	111069
5159	11486
27184	110119
34625	21041
41731	159042
73138	423
80104	8990
102859	17779
69145	1394
112676	3266
57014	531
38448	908
42283	5960
50713	7913
2228	33123
250753	25353
55358	30828
49255	6120
250491	8905
47699	14327
14287	20969
13173	13519
198603	21547
43734	151325
174938	514
50503	22218
201445	30444
116122	3184
15602	11055
5159	42775
59796	9150
91070	35085
85609	602
237785	26052
2358	26330
122031	13283
17023	6185
213188	1307
54561	12010
180959	25708
141794	72205
16602	30907
88785	21639
91070	15936
204573	35085
4463	1188
54405	41096
24915	81766
237512	143883
53430	123046
65308	22366
76791	686
1416	68983
14119	4429
34323	81616
132	45393
52970	175904
58953	7319
1090	6602
53523	9707
32738	57322
27483	132346
69593	27776
37676	980
21380	57674
202698	9932
38456	7999
462	1177
53430	1498
51957	435580
219658	18014
53430	33933
40642	10635
39802	13394
131875	8510
141794	34133
21380	57674
97426	578
265965	32742
13999	859
50730	1563
79988	68935
44226	11362
63524	5892
93642	17983
57581	14859
112676	13308
9595	172
45720	8953
143214	6305
109481	39530
24672	1218
73076	476
49464	11930
31971	3229
129680	1232
29211	111069
48682	655
34710	4472
59283	16983
111375	49484
29832	32629
13799	128159
106704	21455
165056	23668
49381	14327
21941	10798
51957	64674
48678	12055
78325	6793
24772	11660
91070	35085
51341	20497
128912	17031
88996	15061
152794	37586
4646	41961
178972	7874
15602	395
58758	75051
181644	57268
41376	14950
36881	16625
4902	9611
3623	8832
20537	3218
45533	13261
146757	6793
97634	115
226771	948
51946	23912
48071	16983
52992	13927
126257	16625
68496	29101
104634	175670
37934	12268
24915	29261
31257	3557
17727	10800
49805	419
42676	12307
1193	14494
101687	654
122031	17405
94320	1268
50631	70970
16602	12493
15683	26629
109481	38920
112676	1395
257034	424
15247	28764
57056	6206
37946	6881
86519	16875
73646	9821
43410	8328
15263	24262
14046	801
66871	33865
48083	12495
181644	1242
153503	123741
39371	1130
17949	564216
108537	2660
263042	17698
222158	12793
44026	11055
102	4513
19732	37983
43854	23220
10469	13363
50503	7319
10909	6793
146757	4815
146757	6793
18151	11485
45533	27966
154689	81976
138182	171348
241131	12118
48224	14113
57426	23814
91070	15936
46901	25808
20423	349
13384	10489
39766	68935
4154	17426
9911	575
106855	15693
48071	13174
48276	376429
25321	210
88331	7633
217270	192063
53430	2585
27783	11171
46585	42706
39802	12818
112676	996
39178	31443
79988	136335
240799	58906
36055	476
73961	168590
81824	13101
15416	22424
6344	909
15602	4734
17171	12231
38272	53848
38788	13394
41376	14652
150051	123456
261247	54044
237785	6790
8663	1194
27184	12053
143004	4677
31251	11882
41376	24252
181660	15193
57014	6793
31594	45403
1042	10173
89799	33260
193073	13463
38481	108408
72800	15550
29211	98639
32257	954
59122	21324
143004	124918
15275	11055
15602	10965
24468	13836
1878	6187
21380	14990
1834	20356
36865	11362
24973	85776
22000	53184
12215	123278
133970	15085
146757	10489
119217	31671
11341	11956
178972	1443163
25624	16626
45720	10784
181644	57268
149253	2538
47991	721
122968	22261
34323	18167
258663	102
125191	21534
49702	4843
57473	16364
24506	51152
25624	24423
34625	15608
34872	52287
29545	10604
27483	132346
1319	47569
20037	35085
14287	20969
202050	21455
53783	39230
93424	17692
58220	22148
52256	35833
54718	27720
191	115522
39302	24302
222298	12906
67735	10690
39879	11792
178067	648
52206	12799
22102	27994
22461	76162
34625	39230
130314	16625
139818	315
57736	2538
2637	16126
57581	57918
49029	139117
207123	30907
738	13519
287	23374
202050	23209
146485	7909
49206	17415
23228	37842
44226	24496
47769	12010
40536	3250
230811	1307
57581	57918
47596	21639
51957	435580
45720	31548
58063	545
37676	507
17374	25751
31035	480
670	12796
51957	435580
86519	25517
22984	1124
132572	180
80552	29816
222643	16364
65309	9305
249461	10824
59179	5918
86519	7913
9409	16126
35110	14327
17723	811401
132611	1064
59179	23209
35752	20250
34460	309
136450	1129
14141	417
53430	17472
34710	4472
32939	4556
46901	15577
243139	212
29320	16195
2228	13101
19732	10824
70380	85008
20423	349
6998	50314
17238	362400
37459	23468
37695	1063
38455	36039
60257	7794
198847	4821
23408	6790
105154	16875
228205	8061
116122	38693
241871	11635
34625	3266
14716	9498
146485	7909
93317	15139
62083	20714
12310	1501
15515	1177
131037	149350
48133	10324
163156	21422
63433	39242
37895	3235
13836	9498
197939	24520
64130	1398
175941	81254
249243	609
101206	8844
10469	10324
72	5004
5159	15705
156694	29608
133970	16349
32238	590459
49029	139117
55825	49624
77428	11956
59179	12150
60486	255
18345	19416
178106	11060
178067	4549
3623	14228
66463	31949
250033	5378
92584	123
69549	37331
171559	49340
2228	15368
256415	17698
77428	19393
56139	190040
18345	19416
104634	3521
163008	24518
195601	841
104705	11192
86519	13108
21214	36
89566	5988
7128	34618
14466	12493
36138	31748
6764	1376
106704	21455
117457	42706
59283	14253
1193	355
43130	416810
27682	25081
46026	5744
18406	19674
156694	19837
190815	4156
52992	12700
104634	45448
13356	19518
74134	25353
204573	24745
151828	4920
217167	12386
41557	20622
39802	6057
36758	675
34710	4472
71581	131078
105313	11664
91070	22218
130314	16625
46123	575
55222	12896
58385	1337942
17516	14188
23487	360
235647	15456
1513	17698
52118	4145
36242	184106
256415	164
556	61274
51914	3521
78151	14263
20423	21545
50503	21235
47991	476
33862	79404
82720	4879
34323	18167
265904	1108
57581	16962
44226	6120
16049	72623
13999	24321
198847	9264
20537	4878
34323	4561
43854	186707
30685	4684
24973	85776
43577	1376
134	23055
205591	131078
14543	86184
17034	5222
29211	98639
39802	13815
3266	124069
30502	32869
2637	7680
108636	18227
45534	17472
59850	171730
33450	6205
8466	37983
40536	51385
24468	7627
48197	8041
14842	4532
80104	8990
550	181971
2033	14327
178067	4840
265643	985
25336	21345
38261	51304
171647	564
56139	86250
104634	25967
39836	11792
20714	45067
44226	24496
78137	165050
17476	22158
20423	21545
86517	75007
93317	7455
40407	769
9803	21038
20949	15692
88331	721
41751	9684
32756	11100
45533	27966
34323	8164
71236	39230
87167	12903
17141	6995
29096	15153
183760	6999
61583	14594
25321	1043
79452	29998
34323	11775
16535	13463
22601	53848
59284	17297
45720	13890
143004	3432
550	575
50913	1092
144744	12231
133970	41096
115495	5867
94175	1498
224175	7913
43905	19939
43130	416810
1878	21406
18151	5918
41558	15323
42406	332
29193	99454
59796	12608
149253	20779
192126	10074
29099	74668
47991	408
96945	9526
175941	14448
262559	11178
6243	502393
29320	316
91838	12496
21380	219928
28331	2577
71000	18222
68798	1117
173861	196770
118746	15189
48197	74896
30526	14532
181505	17675
48133	15323
241124	602
202050	11930
49702	1345
53489	53848
111375	17779
39371	7675
60601	80645
46513	1038
212835	76901
214716	5235
105848	6381
60062	381
31903	1031
98756	609
256415	631
181455	7519
32855	131690
116062	1492
50202	812
50503	13047
147509	24124
13904	3184
138360	21661
51445	64971
24468	12625
26289	176025
54561	830
32939	15061
62390	52963
20714	21395
25627	20626
145611	105
13799	39230
133970	25597
10675	177
28946	81284
156694	31164
128912	7557
230376	7095
40661	4532
113120	11987
133970	41096
65695	35563
38456	7999
149874	26442
157966	24262
34625	13812
22335	15139
252332	14969
91991	18014
55758	6205
52025	38752
69593	12042
89641	17698
52086	17031
39836	15743
170559	78
45533	11881
2949	18014
32744	1043
11075	16439
102	1372
58856	71745
20423	349
266532	4310
199925	6900
117498	1101
31616	11717
45533	389
42025	11685
1035	11945
1002	39230
29193	10235
29831	7206
237785	10261
261728	26200
120838	1378
34323	8164
256434	54085
38272	68216
149253	13101
48071	18279
54747	51152
20423	1393
111375	17779
79452	26442
72909	11637
48197	6293
147509	28112
29575	1065
7366	20
143004	30559
50713	39242
119217	41961
28202	132842
71236	12214
59679	18144
50869	15901
262559	11178
237785	115446
255138	16683
31322	5769
18151	105839
6908	740
26289	68935
99922	78624
62083	9611
13004	447
57581	14833
3793	29758
87167	8115
51445	3524
4463	13101
58063	1543
101206	1222
25379	4448
98753	99891
34460	20023
187984	7583
63433	17777
82146	12796
173684	9720
184931	14327
59672	110119
261728	14927
13999	24321
43084	17955
6993	35435
38005	68311
60062	381
149253	4853
41557	20622
30961	12700
4373	30145
11367	543
265643	22805
51957	151310
48133	19666
45533	11056
62189	8515
247092	14494
125639	7234
239426	21933
125665	25417
241131	12118
73449	11636
76791	845
32880	11954
59283	1492
44739	8223
60284	1031
44581	4156
193653	16626
39302	25146
105848	47405
83935	6293
196173	29758
31689	1002
80552	15447
60601	15430
76791	602
81157	9150
18345	19416
7076	6293
13836	9945
70618	76554
12314	29092
5159	3229
4546	8922
670	9932
15602	51231
56620	35263
51445	10289
1834	886
117498	1101
149253	14102
92202	482
185251	10800
115260	8905
133970	41096
86038	11881
87196	148402
45720	12910
51939	5608
119217	12055
84970	12700
34872	209
52962	42
112676	13308
239013	10800
117997	31167
46494	6506
180959	51138
53430	2585
2022	219333
54949	15808
21800	75007
241871	17405
16602	10643
188400	6565
223740	15000
238517	514
172212	51152
8952	12790
2072	11930
137169	2623
87557	17717
44226	22214
201683	16350
38133	14549
201683	82254
51445	64971
30476	985
30961	13740
129977	16020
91070	22218
91070	35085
52962	602
9171	13605
227342	26867
69093	1492
111375	17779
122031	1112
97744	609
31106	14435
78151	22218
44778	4821
3021	21041
59179	9793
98568	13096
60211	3298
30961	167
30476	25711
5159	60031
31106	27585
52312	5744
31898	37273
1088	808
25110	278
86517	4898
45720	15189
51957	64674
84141	12071
84851	11956
108537	5054
6088	15876
53523	33905
1878	1329
47991	1043
58900	5899
41557	98472
50713	608
3266	13607
252332	13904
262559	10282
17723	8613
14455	26627
42283	12208
34323	8164
18406	68829
58220	9305
53523	9707
31064	4705
58856	71745
146757	22148
39301	7206
51957	435580
47859	655
207922	13897
5159	12793
255906	928
110949	12903
37082	21476
73518	28675
28102	111069
6360	15351
15992	14435
181940	7332
193073	183825
20640	32603
9320	13016
241871	3306
44806	68829
31898	9305
58020	20497
144261	181750
22000	42725
11693	74923
61060	29871
58220	4829
56139	86250
118847	21817
15602	608
141970	31949
10962	11622
16602	19359
69593	15010
42683	5639
201445	30444
23142	4310
92341	24640
167730	45909
20018	4549
163156	13984
142669	16167
42937	25
60700	45831
195588	4532
17723	7184
133970	25597
81824	5991
17730	13131
36055	4731
25948	7627
50343	6147
36514	448
148828	12282
60893	45393
26201	35833
137169	33846
45533	13261
38261	51304
51957	64674
7648	22424
1192	27966
124076	26324
59283	16683
748	5862
57056	564
84141	13101
207905	28788
149253	20779
59959	23375
28031	8276
11418	11056
138109	4429
40771	23209
181660	183876
99922	54032
35730	82051
30685	1241
242207	11681
14506	3184
106855	10965
181660	4156
69093	507
58063	11989
24772	13629
108636	19182
207123	30907
26015	6856
17435	1407
142268	11660
17387	5918
49783	700
249013	17973
21380	14990
57437	130669
128912	4556
34625	811401
8561	4848
19762	7524
18406	476
2448	75007
130127	16625
4787	44217
49177	12042
87042	27315
14716	14250
87557	571
91070	102278
20423	349
25627	1428
23408	85008
25886	12232
7067	10824
21501	10604
64560	9652
130314	16625
97363	141422
31106	2053266
109481	52135
47769	5515
48071	26199
7224	7675
22531	981
29177	38689
223170	22949
248367	12818
1010	194112
64526	13016
45533	13261
38133	70246
68595	16858
68496	4705
62792	76162
144261	181750
133970	41096
43854	33743
27882	6881
41376	9615
104310	3449
207905	12833
59283	31813
29575	6732
195669	10815
81824	13101
47111	42775
33450	452
1002	700
96945	157070
266532	10604
105848	390
78645	239
177501	6293
51445	64971
54395	25
59796	1119
53230	17779
34832	1393
42404	47
51957	435580
233025	3184
50343	6808
166135	9611
214716	16364
1002	39230
229664	422
230811	12214
11306	998
24973	21324
263042	14183
29312	7913
243139	5608
44483	639
45010	60031
49029	139117
22683	5744
43440	1177
209734	66837
38956	6900
65853	59059
59283	16607
30477	12018
13130	1109
52118	4145
108636	6293
49807	65112
45720	25695
48350	10026
140534	12142
45720	1760748
14783	17415
44810	356
8146	7723
38448	17835
98756	1086
97363	71070
58856	105839
73565	14265
14455	28002
21380	57674
11206	186
104352	13017
214471	899
180959	35908
44226	22214
556	17741
15627	1268
20423	349
256434	54085
17034	175904
73976	12991
250094	602
11571	733
17734	9772
11075	115
34872	18222
81824	1271
59283	980
4154	13927
48637	27780
33450	47404
18562	13283
56139	169196
38431	29422
51148	17297
8756	49766
202050	4556
117135	47247
18345	42705
236265	12458
198227	83
29366	53890
17874	75022
22239	4920
163156	22596
45720	12159
60046	16364
65308	13815
31163	13459
50664	50168
173878	1477
17034	61132
17734	28039
61683	31901
103741	466
43127	28788
36055	44441
104634	26199
14455	17677
13173	1008
263042	15463
3967	1268
94014	9821
287	36
74134	25353
237785	7664
74111	1030
50423	564
39836	15743
25844	23209
31064	14950
140150	12476
88105	51152
31594	9263
133970	5606
92532	15892
133	47339
25039	4829
18345	7583
62274	1035
62068	22366
98821	5212
41376	21833
89566	68829
57992	9772
238676	3298
106855	1448
42406	4696
159682	7999
15598	173414
17374	30863
23408	7796
46123	53848
1416	5899
231211	8674
184931	51231
51939	49340
47111	577
13383	11637
25472	1201
21214	8613
75858	602
31322	5455
18406	19674
15275	17415
237785	1152
44226	1360
25571	564
130681	29884
55316	5661
4463	44078
207123	12281
153503	19646
45534	473
88434	676
146485	7909
29123	44620
58856	3521
49029	139117
9320	16953
149253	1271
235647	1119
124076	186707
80552	695248
13356	19518
209553	104003
45533	13261
61109	25
11466	30515
1342	29079
210809	70790
27882	1501
79988	12991
1035	9436
18151	8953
49812	2540
17238	82634
171559	984
186359	13307
108636	1379
264033	3557
175516	13264
149253	15176
66227	26921
42437	15551
183355	132346
131	10800
19066	15146
1317	6023
66148	13174
19762	13016
204517	144620
67297	3250
114319	14828
17238	82634
53706	10835
45720	25791
48071	16983
99922	9335
63433	29670
34355	7680
266532	19182
8959	15577
128912	96751
21148	6614
21496	98
2637	12542
51445	64971
50641	10074
143004	371
69093	7723
29921	8334
76657	3227
159682	564
105	15139
43130	416810
1509	74896
18213	699
44309	27966
139307	4987
41376	13624
429	12347
49766	69282
38701	12458
77380	72714
18213	9652
16535	29952
2348	19920
62536	15153
235647	84910
29745	28783
69788	349
129977	51231
69093	7723
32824	1152
17023	7594
10675	13745
159372	15795
88331	13929
68370	82441
53203	16254
130314	16625
17141	20329
130681	50547
11367	22366
59959	5222
45720	4920
96032	13927
22495	998
4241	11060
119019	14969
44647	1995366
45808	25400
20537	502393
68370	44620
17516	44321
21380	14990
20640	7663
4167	1268
158442	104003
34832	22463
50713	39242
168813	38624
13999	17698
32939	337
167730	57918
59283	29937
18568	12090
31251	26051
191295	11485
55716	632
14119	6224
45720	13661
9911	575
54073	12252
61185	35866
8561	390
238676	423
38407	136335
120193	74450
64175	10324
106704	23976
2442	28614
60486	1307
111375	34618
250753	25751
24672	12347
27775	21795
188400	12906
77380	72714
43734	151325
6359	11252
556	114
24915	86116
247274	726679
9409	36707
17982	2540
204577	145771
258663	102
20640	1307
99922	78624
38456	29948
61060	180
59283	899
48044	700
14838	4529
29312	7913
18863	69215
6318	382
25321	11764
82113	189
51957	64674
101206	9772
173684	23124
15206	148156
1731	23049
28202	132842
178067	17692
17023	11872
112676	10383
83935	57328
68370	6565
1106	47
7067	36
24973	21324
59867	13141
31971	21967
111375	17779
243208	337
22658	7633
109481	393798
45720	639
88105	14924
144261	181750
59931	11954
22000	17465
30526	68829
247092	145078
69788	32770
15247	22366
11341	6206
32939	4561
98756	700
36661	65095
216811	13407
115700	9611
6318	9953
204517	21033
37934	135754
8767	395
50620	4671
237363	9620
131875	19178
183665	13141
111375	17779
11306	21476
38005	68311
224242	74450
42283	15071
31971	17170
23248	9762
17476	23596
13283	577
4787	874
108636	37467
24915	81766
65514	2606
24772	1477
247092	217
50503	9204
59283	16983
132803	4156
13880	946
38005	68311
43410	6999
43293	6434
81824	5991
63432	577
91070	35085
198847	1407
86038	17741
7860	8800
28102	11362
24506	9497
45720	18191
8952	25753
20423	49340
84851	21451
22335	10947
133970	41096
12542	15743
77428	309
181505	13630
49464	16905
45720	25883
265643	13750
65166	14188
25807	26051
77584	21841
196173	13521
38058	3412
21380	14990
233025	17830
118709	161178
16498	44441
29466	523
59672	5918
11315	27033
73976	29758
34625	4933
39371	1143
37676	8041
241124	13740
39836	15743
2605	15608
8952	39242
21501	9953
4646	3281
88996	17228
58220	1002
24468	21343
34119	22715
3793	49621
31163	13459
25321	6518
34460	49484
57981	49870
18151	35942
37459	148
56139	86250
50631	70970
148377	518
133970	15085
83904	945
103741	7203
17238	9209
16769	84972
10675	1222
39836	15743
52005	3306
22601	20077
77823	12196
107530	9945
48016	5515
237070	9262
16602	11717
14543	15475
224128	44818
17374	1486
20423	1393
17454	10256
17734	35216
2442	1130
230811	51304
41778	700
62722	23014
19762	11856
57581	57918
83904	830
17238	9209
248690	21324
12215	122632
250753	13463
184931	7670
32514	13231
77887	851
31903	13630
16498	11635
217167	161
73961	168590
65309	424
25624	25376
32939	1486
38456	14066
59959	5222
224128	1495
128912	370
48083	26191
39105	42719
145611	105
20018	31133
81157	13016
27588	578
9253	1473
29193	99454
57014	12575
181660	4156
17734	12719
142939	116552
135030	17228
13880	14265
146485	7909
82113	21841
80552	29816
62935	78081
133970	41096
29921	1483
2211	9945
148837	1554
30961	21455
5067	3184
22239	4920
15416	29212
90175	27102
5067	602
48083	133203
28946	13359
18542	28999
27483	132346
43410	1165
21605	11485
91070	35085
21380	71112
61109	6293
2442	16377
172476	1008
20423	21545
46697	15599
213188	1283376
18568	7557
49029	139117
12394	21157
8952	12790
224544	168590
34323	8164
235647	1107
107580	12053
37676	980
48083	133203
198847	7767
25571	4734
148605	11678
176753	14188
243139	19488
139608	75509
106855	8334
14175	11792
42676	102886
233025	9263
148828	72073
99922	78624
2228	23209
178067	4326
120193	38209
48161	74896
51375	177
78141	6205
222469	141142
91070	22218
39371	1284
15137	43579
25627	1428
1002	11954
55716	1163
235647	24547
28031	123
58953	4156
172909	25146
23487	148156
51957	32536
80552	695248
670	25597
204573	210
25807	18222
38701	774
77380	72714
43367	7051
57981	17795
54718	1109
8988	4829
135690	2154515
101206	552
12916	884
50503	22218
174167	143888
55716	1163
14287	15856
132572	59059
105848	15258
73976	13630
1834	577
38701	4912
31898	70246
213188	183876
47260	53213
201683	8334
173878	21455
49522	1719875
181644	26667
230811	564
5742	20077
224175	27102
287	7206
182169	21817
49766	1292
104832	4735
39836	33260
215301	163313
154106	13359
51445	64971
21380	13359
119217	41961
21820	12055
237785	115446
1106	68935
58953	31748
27483	14582
37565	77
102271	16059
118709	12568
17734	28039
61583	120668
18596	32374
108636	19182
51957	435580
43905	11954
144261	362433
204573	53890
59122	29121
99922	410
135690	31671
59796	12496
262494	26753
49391	12214
32880	11954
10503	3184
11466	1211
133970	5606
12736	1101
103741	575
19732	116162
49206	77986
18863	124069
146467	19842
17982	14265
45720	7999
18151	6602
670	12493
191755	9684
133970	16377
119217	1345
204573	35085
25886	5744
30961	81816
83069	133
6411	769
5067	4156
42025	13307
50202	21817
224544	37053
59796	14197
103726	32869
14141	12790
45720	653
33575	12500
77380	148402
90814	22424
25624	16148
18596	32374
149874	5515
73518	81254
44309	27966
25110	578
156694	29193
49464	12494
250048	1654176
61245	17698
239426	51391
59959	5222
67735	134683
53230	4156
130314	15176
120193	16220
35270	419
184931	28675
31898	70246
133970	17319
68370	16625
31903	998
249013	189445
129	13394
48637	19178
38058	36314
69093	7723
140534	4506
4407	115202
59867	23124
54405	41096
93424	2422200
18406	5744
51957	435580
91070	22218
39836	21795
42937	23049
104627	12018
11306	11100
6243	11259
159372	51138
154689	81976
18406	36
241131	184152
183760	1155
204573	9460
14543	21817
22495	10818
2228	33123
81877	30941
104310	4472
45720	25791
3793	4434
86797	7920
242789	71641
35378	24845
13999	6251
48639	1492
59796	21547
150025	36092
15515	11173
71476	170319
62603	14265
56620	49254
130314	16625
71290	17405
57014	6793
198603	9727
262811	11989
57736	42300
158446	13986
202998	13750
27483	132346
104832	15597
57473	20280
22982	146020
31903	11130
149253	14102
75708	1016
48161	127512
158275	150169
9409	16126
249013	16148
14543	57918
101206	30652
36055	910
53219	21124
65107	31027
64175	10324
25336	8046
209734	1535
9320	1043
130957	100704
150025	143744
1010	98639
9566	4506
27198	13307
94175	39242
47699	76770
11535	14801
37676	1130
98568	12246
205245	5892
130681	13915
198847	47247
126257	26199
239013	7920
72800	110941
125990	26194
20423	21545
2949	125941
14945	68935
59796	12496
24672	12018
247092	12347
119448	22596
141970	19914
217270	17983
47596	20969
1002	9307
44739	12196
30526	1233
34323	8164
39105	13232
39836	15743
49255	30746
58856	23765
68798	15420
96231	11259
38272	40886
